TerritoryCode,TerritoryName,TerritoryType,ComplianceDomainCode,ComplianceDomain,SourceID,ResourceName,URL,UsageNote
NAM-CA,Canada,Country,TRADE,"Trade, sanctions & export controls",SRC-WTO-DATA,WTO Data Portal,https://data.wto.org/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-CA,Canada,Country,TRADE,"Trade, sanctions & export controls",SRC-WCO,World Customs Organization,https://www.wcoomd.org/en.aspx,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-CA,Canada,Country,TRADE,"Trade, sanctions & export controls",SRC-UNCTAD-DATA,UNCTAD Data Hub,https://unctadstat.unctad.org/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-CA,Canada,Country,EDU,Education & social services,SRC-WB-GIRG,Global Indicators of Regulatory Governance,https://rulemaking.worldbank.org/en/rulemaking,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-CA,Canada,Country,REAL,"Real estate, construction & zoning",SRC-WB-GIRG,Global Indicators of Regulatory Governance,https://rulemaking.worldbank.org/en/rulemaking,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-CA,Canada,Country,PROF,Professional services licensing,SRC-WB-GIRG,Global Indicators of Regulatory Governance,https://rulemaking.worldbank.org/en/rulemaking,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-CA,Canada,Country,PROC,Government procurement & grants,SRC-WB-GIRG,Global Indicators of Regulatory Governance,https://rulemaking.worldbank.org/en/rulemaking,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,CORP,Corporate registration & company law,SRC-WB-GIRG,Global Indicators of Regulatory Governance,https://rulemaking.worldbank.org/en/rulemaking,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,CORP,Corporate registration & company law,SRC-UNCTAD-DATA,UNCTAD Data Hub,https://unctadstat.unctad.org/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,TAX,"Tax, revenue & customs",SRC-WCO,World Customs Organization,https://www.wcoomd.org/en.aspx,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,TAX,"Tax, revenue & customs",SRC-WTO-DATA,WTO Data Portal,https://data.wto.org/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,LAB,"Labor, employment & workplace safety",SRC-ILO-DATA,ILO legal and labour databases,https://www.ilo.org/data-and-statistics,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,PRIV,Data protection & privacy,SRC-GPA,Global Privacy Assembly accredited members,https://globalprivacyassembly.com/participation-in-the-assembly/list-of-accredited-members/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,PRIV,Data protection & privacy,SRC-IAPP-PRIVACY-DIR,Global privacy law and DPA directory,https://iapp.org/resources/global-privacy-directory,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,PRIV,Data protection & privacy,SRC-EDPB,European Data Protection Board,https://www.edpb.europa.eu/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,CYBER,Cybersecurity & digital resilience,SRC-ITU,International Telecommunication Union,https://www.itu.int/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,CYBER,Cybersecurity & digital resilience,SRC-ITU-DIR,ITU Global Directory,https://www.itu.int/GlobalDirectory/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,FIN,"Banking, securities, payments & AML",SRC-IOSCO,IOSCO ordinary members,https://www.iosco.org/v2/about/?subsection=membership,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,FIN,"Banking, securities, payments & AML",SRC-BIS-CENTRALBANKS,Central bank and monetary authority websites,https://www.bis.org/cbanks.htm,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,INS,Insurance,SRC-IAIS,IAIS insurance supervisors and regulators,https://www.iais.org/about-the-iais/iais-members/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,HEALTH,"Healthcare, medical products & public health",SRC-WHO-WLA,WHO-Listed Authorities framework,https://www.who.int/initiatives/who-listed-authority-reg-authorities,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,FOOD,"Food, beverage & agriculture",SRC-FAOLEX,"FAOLEX food, agriculture and natural resource law database",https://www.fao.org/faolex/en/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,ENV,"Environment, climate & natural resources",SRC-ECOLEX,ECOLEX environmental law gateway,https://www.ecolex.org/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,ENV,"Environment, climate & natural resources",SRC-FAOLEX,"FAOLEX food, agriculture and natural resource law database",https://www.fao.org/faolex/en/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,ENERGY,Energy & utilities,SRC-ECOLEX,ECOLEX environmental law gateway,https://www.ecolex.org/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,ENERGY,Energy & utilities,SRC-FAOLEX,"FAOLEX food, agriculture and natural resource law database",https://www.fao.org/faolex/en/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,TELCO,"Telecommunications, media & broadcasting",SRC-ITU,International Telecommunication Union,https://www.itu.int/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,TELCO,"Telecommunications, media & broadcasting",SRC-ITU-DIR,ITU Global Directory,https://www.itu.int/GlobalDirectory/,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,TRAN,Transportation & logistics,SRC-ICAO,ICAO Member States,https://www.icao.int/about-icao/member-states,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
NAM-MX,Mexico,Country,TRAN,Transportation & logistics,SRC-FAA-INTL-CIVIL-AUTH,International aviation authorities directory,https://www.faa.gov/aircraft/air_cert/international/bilateral_agreements/link_intl_sites/civil_avi_auth,"Use as initial official directory/source, then capture national/subnational regulator and legislation details in Import Template."
